B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
5.99900E-1	6.05396E-1	1.00000E-6	1.27179E-2	1.27179E+4	2.60070E+1	2.70310E+1	5.60117E+4
3.99900E-1	4.02957E-1	1.00000E-6	1.18529E-2	1.18529E+4	2.60020E+1	2.70340E+1	5.60738E+4
1.99900E-1	2.01170E-1	1.00000E-6	1.07794E-2	1.07794E+4	2.59990E+1	2.70360E+1	5.61347E+4
0.00000E+0	4.22521E-4	1.00000E-6	8.98796E-3	8.98796E+3	2.60030E+1	2.70370E+1	5.62078E+4
-1.99900E-1	-1.99945E-1	1.00000E-6	1.15606E-2	1.15606E+4	2.59970E+1	2.70370E+1	5.62707E+4
-3.99900E-1	-4.01242E-1	1.00000E-6	1.34475E-2	1.34475E+4	2.60010E+1	2.70380E+1	5.63317E+4
-5.99900E-1	-6.03215E-1	1.00000E-6	1.52047E-2	1.52047E+4	2.59990E+1	2.70340E+1	5.63947E+4
