B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
5.99900E-1	6.03664E-1	1.00000E-3	3.61830E-2	3.61830E+1	3.89770E+1	4.00450E+1	6.77438E+4
3.99900E-1	4.02129E-1	1.00000E-3	3.34832E-2	3.34832E+1	3.89990E+1	4.00460E+1	6.78057E+4
1.99900E-1	2.01017E-1	1.00000E-3	2.94973E-2	2.94973E+1	3.90090E+1	4.00530E+1	6.78677E+4
0.00000E+0	3.84860E-4	1.00000E-3	2.53867E-2	2.53867E+1	3.90020E+1	4.00550E+1	6.79417E+4
-1.99900E-1	-1.98421E-1	1.00000E-3	2.86527E-2	2.86527E+1	3.89970E+1	4.00550E+1	6.80037E+4
-3.99900E-1	-4.00253E-1	1.00000E-3	3.12176E-2	3.12176E+1	3.89980E+1	4.00950E+1	6.80637E+4
-5.99900E-1	-6.01932E-1	1.00000E-3	3.22181E-2	3.22181E+1	3.90000E+1	4.01430E+1	6.81267E+4
5.99900E-1	6.03293E-1	1.00000E-3	3.61599E-2	3.61599E+1	3.89990E+1	4.00470E+1	6.82657E+4
