B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
5.99900E-1	6.04118E-1	2.00000E-4	1.16896E-1	5.84482E+2	3.10720E+1	3.21500E+1	5.95267E+4
3.99900E-1	4.02168E-1	2.00000E-4	1.16508E-1	5.82541E+2	3.09020E+1	3.20310E+1	5.95867E+4
1.99900E-1	2.00903E-1	2.00000E-4	1.07207E-1	5.36036E+2	3.09650E+1	3.20040E+1	5.96477E+4
0.00000E+0	3.09538E-4	2.00000E-4	8.77530E-2	4.38765E+2	3.10230E+1	3.20450E+1	5.97207E+4
-1.99900E-1	-1.99755E-1	2.00000E-4	1.06741E-1	5.33704E+2	3.10110E+1	3.20780E+1	5.97857E+4
-3.99900E-1	-4.00886E-1	2.00000E-4	1.22787E-1	6.13937E+2	3.09960E+1	3.20640E+1	5.98468E+4
-5.99900E-1	-6.02470E-1	2.00000E-4	1.35345E-1	6.76724E+2	3.09970E+1	3.20550E+1	5.99117E+4
