B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
5.99900E-1	6.03087E-1	1.00000E-3	8.45581E-2	8.45581E+1	3.69220E+1	3.80360E+1	6.57697E+4
3.99900E-1	4.01419E-1	1.00000E-3	8.07869E-2	8.07869E+1	3.69440E+1	3.79920E+1	6.58297E+4
1.99900E-1	2.00331E-1	1.00000E-3	7.26025E-2	7.26025E+1	3.70090E+1	3.80020E+1	6.58907E+4
0.00000E+0	3.84860E-4	1.00000E-3	6.26677E-2	6.26677E+1	3.70240E+1	3.80400E+1	6.59648E+4
-1.99900E-1	-1.99526E-1	1.00000E-3	7.36430E-2	7.36430E+1	3.70020E+1	3.80340E+1	6.60247E+4
-3.99900E-1	-4.00293E-1	1.00000E-3	8.16229E-2	8.16229E+1	3.69950E+1	3.80750E+1	6.60857E+4
-5.99900E-1	-6.01477E-1	1.00000E-3	8.87783E-2	8.87784E+1	3.69970E+1	3.80410E+1	6.61467E+4
5.99900E-1	6.03170E-1	1.00000E-3	8.47488E-2	8.47488E+1	3.70000E+1	3.80190E+1	6.62757E+4
