B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
5.99900E-1	6.05437E-1	5.00000E-8	2.15321E-3	4.30642E+4	2.39780E+1	2.49830E+1	5.44937E+4
3.99900E-1	4.03075E-1	5.00000E-8	1.92617E-3	3.85234E+4	2.40010E+1	2.50000E+1	5.45537E+4
1.99900E-1	2.01322E-1	5.00000E-8	1.67675E-3	3.35350E+4	2.40050E+1	2.50120E+1	5.46147E+4
0.00000E+0	2.34215E-4	5.00000E-8	1.33985E-3	2.67969E+4	2.40000E+1	2.50170E+1	5.46897E+4
-1.99900E-1	-1.99526E-1	5.00000E-8	1.69997E-3	3.39993E+4	2.40000E+1	2.50190E+1	5.47527E+4
-3.99900E-1	-4.01282E-1	5.00000E-8	1.92726E-3	3.85452E+4	2.40000E+1	2.50250E+1	5.48137E+4
-5.99900E-1	-6.03256E-1	5.00000E-8	2.11973E-3	4.23946E+4	2.40000E+1	2.50230E+1	5.48757E+4
