B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
5.99900E-1	6.08243E-1	1.00000E-3	3.35625E-3	3.35625E+0	1.38828E+2	1.39999E+2	1.60577E+4
3.99900E-1	4.09341E-1	1.00000E-3	2.75015E-3	2.75015E+0	1.38853E+2	1.39965E+2	1.61189E+4
1.99900E-1	2.05422E-1	1.00000E-3	2.15945E-3	2.15945E+0	1.38892E+2	1.39950E+2	1.61809E+4
0.00000E+0	5.07748E-4	1.00000E-3	1.58633E-3	1.58633E+0	1.38943E+2	1.39934E+2	1.62549E+4
-1.99900E-1	-1.96327E-1	1.00000E-3	1.01295E-3	1.01295E+0	1.38994E+2	1.39941E+2	1.63187E+4
-3.99900E-1	-3.99526E-1	1.00000E-3	4.35292E-4	4.35292E-1	1.39031E+2	1.39964E+2	1.63797E+4
-5.99900E-1	-6.02960E-1	1.00000E-3	-1.26972E-4	-1.26972E-1	1.39052E+2	1.39976E+2	1.64417E+4
5.99900E-1	6.04947E-1	1.00000E-3	3.34876E-3	3.34876E+0	1.39049E+2	1.40015E+2	1.65837E+4
