B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
5.99900E-1	6.07836E-1	1.00000E-3	5.93448E-3	5.93448E+0	7.89840E+1	8.02130E+1	8.55947E+4
3.99900E-1	4.09236E-1	1.00000E-3	4.38564E-3	4.38564E+0	7.89570E+1	8.01810E+1	8.56558E+4
1.99900E-1	2.05213E-1	1.00000E-3	2.86144E-3	2.86144E+0	7.89360E+1	8.01540E+1	8.57177E+4
0.00000E+0	6.34523E-4	1.00000E-3	1.39453E-3	1.39453E+0	7.89210E+1	8.01380E+1	8.57907E+4
-1.99900E-1	-1.96700E-1	1.00000E-3	-6.09373E-5	-6.09373E-2	7.89240E+1	8.01220E+1	8.58537E+4
-3.99900E-1	-3.99361E-1	1.00000E-3	-1.53355E-3	-1.53355E+0	7.89300E+1	8.01090E+1	8.59157E+4
-5.99900E-1	-6.01342E-1	1.00000E-3	-2.99043E-3	-2.99043E+0	7.89400E+1	8.00820E+1	8.59787E+4
5.99900E-1	6.05114E-1	1.00000E-3	5.96729E-3	5.96729E+0	7.89660E+1	8.00920E+1	8.61087E+4
