B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
5.99900E-1	6.05396E-1	1.00000E-6	1.53518E-2	1.53518E+4	2.60080E+1	2.70310E+1	5.60147E+4
3.99900E-1	4.03115E-1	1.00000E-6	1.35138E-2	1.35138E+4	2.60020E+1	2.70370E+1	5.60768E+4
1.99900E-1	2.01094E-1	1.00000E-6	1.16113E-2	1.16113E+4	2.60000E+1	2.70380E+1	5.61377E+4
0.00000E+0	3.47199E-4	1.00000E-6	9.10010E-3	9.10009E+3	2.60030E+1	2.70390E+1	5.62109E+4
-1.99900E-1	-1.99983E-1	1.00000E-6	1.08962E-2	1.08962E+4	2.59980E+1	2.70390E+1	5.62737E+4
-3.99900E-1	-4.01361E-1	1.00000E-6	1.19079E-2	1.19079E+4	2.60010E+1	2.70380E+1	5.63347E+4
-5.99900E-1	-6.03215E-1	1.00000E-6	1.26608E-2	1.26608E+4	2.59980E+1	2.70360E+1	5.63977E+4
