B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
5.99900E-1	6.04901E-1	3.00000E-6	1.23415E-2	4.11384E+3	2.69780E+1	2.80100E+1	5.66667E+4
3.99900E-1	4.03115E-1	3.00000E-6	1.11147E-2	3.70490E+3	2.70090E+1	2.80360E+1	5.67279E+4
1.99900E-1	2.01475E-1	3.00000E-6	9.79746E-3	3.26582E+3	2.70040E+1	2.80430E+1	5.67887E+4
0.00000E+0	3.09538E-4	3.00000E-6	7.89700E-3	2.63233E+3	2.70020E+1	2.80450E+1	5.68627E+4
-1.99900E-1	-1.99069E-1	3.00000E-6	9.76397E-3	3.25466E+3	2.69990E+1	2.80490E+1	5.69257E+4
-3.99900E-1	-4.00847E-1	3.00000E-6	1.11068E-2	3.70227E+3	2.70000E+1	2.80400E+1	5.69877E+4
-5.99900E-1	-6.02760E-1	3.00000E-6	1.22451E-2	4.08171E+3	2.70000E+1	2.80410E+1	5.70497E+4
