B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
5.99900E-1	6.08618E-1	1.00000E-3	1.80116E-2	1.80116E+1	5.90540E+1	6.01420E+1	7.57157E+4
3.99900E-1	4.09546E-1	1.00000E-3	1.27078E-2	1.27079E+1	5.90630E+1	6.01670E+1	7.57758E+4
1.99900E-1	2.06357E-1	1.00000E-3	7.51840E-3	7.51840E+0	5.90660E+1	6.01770E+1	7.58379E+4
0.00000E+0	6.47705E-4	1.00000E-3	2.51225E-3	2.51225E+0	5.90580E+1	6.01860E+1	7.59097E+4
-1.99900E-1	-1.95604E-1	1.00000E-3	-2.31704E-3	-2.31704E+0	5.90520E+1	6.01970E+1	7.59717E+4
-3.99900E-1	-4.00023E-1	1.00000E-3	-7.16818E-3	-7.16819E+0	5.90410E+1	6.01630E+1	7.60317E+4
-5.99900E-1	-6.04508E-1	1.00000E-3	-1.20794E-2	-1.20794E+1	5.90270E+1	6.01590E+1	7.60947E+4
5.99900E-1	6.05073E-1	1.00000E-3	1.80194E-2	1.80194E+1	5.90030E+1	6.01280E+1	7.62269E+4
