B_digital_(T)	B_analog_(T)	I_s	V_s	R_s	T_VTI_(K)	T_sample_(K)	Time
3.99900E-1	4.10504E-1	1.00000E-3	2.94380E-3	2.94380E+0	9.90370E+1	1.00111E+2	7.15994E+3
1.99900E-1	2.11774E-1	1.00000E-3	2.07617E-3	2.07617E+0	9.90540E+1	1.00142E+2	7.22266E+3
0.00000E+0	8.47387E-4	1.00000E-3	1.23125E-3	1.23125E+0	9.90650E+1	1.00140E+2	7.29494E+3
-1.99900E-1	-1.91200E-1	1.00000E-3	4.03494E-4	4.03494E-1	9.90760E+1	1.00186E+2	7.35666E+3
-3.99900E-1	-3.94561E-1	1.00000E-3	-4.31573E-4	-4.31573E-1	9.90780E+1	1.00183E+2	7.41769E+3
-5.99900E-1	-5.96823E-1	1.00000E-3	-1.26285E-3	-1.26285E+0	9.90740E+1	1.00201E+2	7.47872E+3
5.99900E-1	6.01034E-1	1.00000E-3	3.82691E-3	3.82691E+0	9.90570E+1	1.00196E+2	7.60868E+3
